row_id,icd9_code,short_title,long_title,recode,super_category
8723,80305,Cl skul fx NEC-deep coma,"Other closed skull fracture without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",16,injury
8724,80306,Cl skull fx NEC-coma NOS,"Other closed skull fracture without mention of intracranial injury, with loss of consciousness of unspecified duration",16,injury
8725,80309,Cl skull fx NEC-concuss,"Other closed skull fracture without mention of intracranial injury, with concussion, unspecified",16,injury
8726,80310,Cl skl fx NEC/cerebr lac,"Other closed skull fracture with cerebral laceration and contusion, unspecified state of consciousness",16,injury
8727,80311,Cl skull fx NEC w/o coma,"Other closed skull fracture with cerebral laceration and contusion, with no loss of consciousness",16,injury
8728,80312,Cl skull fx NEC-brf coma,"Other closed skull fracture with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",16,injury
8729,80313,Cl skull fx NEC-mod coma,"Other closed skull fracture with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",16,injury
8730,80314,Cl skl fx NEC-proln coma,"Other closed skull fracture with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",16,injury
8731,80315,Cl skul fx NEC-deep coma,"Other closed skull fracture with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",16,injury
8732,80316,Cl skull fx NEC-coma NOS,"Other closed skull fracture with cerebral laceration and contusion, with loss of consciousness of unspecified duration",16,injury
8733,80319,Cl skull fx NEC-concuss,"Other closed skull fracture with cerebral laceration and contusion, with concussion, unspecified",16,injury
8734,80320,Cl skl fx NEC/mening hem,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness",16,injury
8735,80321,Cl skull fx NEC w/o coma,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",16,injury
8736,80322,Cl skull fx NEC-brf coma,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",16,injury
8737,80323,Cl skull fx NEC-mod coma,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",16,injury
8738,80324,Cl skl fx NEC-proln coma,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",16,injury
8739,80325,Cl skul fx NEC-deep coma,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",16,injury
8740,80326,Cl skull fx NEC-coma NOS,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",16,injury
8741,80329,Cl skull fx NEC-concuss,"Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",16,injury
8742,80330,Cl skull fx NEC/hem NEC,"Other closed skull fracture with other and unspecified intracranial hemorrhage, unspecified state of unconsciousness",16,injury
8743,80331,Cl skull fx NEC w/o coma,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with no loss of consciousness",16,injury
8744,80332,Cl skull fx NEC-brf coma,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",16,injury
8745,80333,Cl skull fx NEC-mod coma,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",16,injury
8746,80334,Cl skl fx NEC-proln coma,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",16,injury
8747,80335,Cl skul fx NEC-deep coma,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",16,injury
8748,80336,Cl skull fx NEC-coma NOS,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",16,injury
8749,80339,Cl skull fx NEC-concuss,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with concussion, unspecified",16,injury
8750,80340,Cl skl fx NEC/br inj NEC,"Other closed skull fracture with intracranial injury of other and unspecified nature, unspecified state of consciousness",16,injury
8751,80341,Cl skull fx NEC w/o coma,"Other closed skull fracture with intracranial injury of other and unspecified nature, with no loss of consciousness",16,injury
8752,80342,Cl skull fx NEC-brf coma,"Other closed skull fracture with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",16,injury
8753,80343,Cl skull fx NEC-mod coma,"Other closed skull fracture with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",16,injury
8754,80344,Cl skl fx NEC-proln coma,"Other closed skull fracture with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",16,injury
8755,80345,Cl skul fx NEC-deep coma,"Other closed skull fracture with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",16,injury
8756,8448,Sprain of knee & leg NEC,Sprains and strains of other specified sites of knee and leg,16,injury
8757,8449,Sprain of knee & leg NOS,Sprains and strains of unspecified site of knee and leg,16,injury
8758,84500,Sprain of ankle NOS,"Sprain of ankle, unspecified site",16,injury
8759,84501,Sprain of ankle deltoid,"Sprain of deltoid (ligament), ankle",16,injury
8760,84502,Sprain calcaneofibular,Sprain of calcaneofibular (ligament) of ankle,16,injury
8761,84503,Sprain distal tibiofibul,"Sprain of tibiofibular (ligament), distal of ankle",16,injury
8762,84509,Sprain of ankle NEC,Other sprains and strains of ankle,16,injury
8763,84510,Sprain of foot NOS,"Sprain of foot, unspecified site",16,injury
8764,84511,Sprain tarsometatarsal,Sprain of tarsometatarsal (joint) (ligament) of foot,16,injury
8765,84512,Sprain metatarsophalang,Sprain of metatarsophalangeal (joint) of foot,16,injury
8766,84513,Sprain interphalang toe,"Sprain of interphalangeal (joint), toe",16,injury
8767,84519,Sprain of foot NEC,Other sprain of foot,16,injury
8768,8460,Sprain lumbosacral,Sprain of lumbosacral (joint) (ligament),16,injury
8769,8461,Sprain sacroiliac,Sprain of sacroiliac ligament,16,injury
8770,8462,Sprain sacrospinatus,Sprain of sacrospinatus (ligament),16,injury
8771,8463,Sprain sacrotuberous,Sprain of sacrotuberous (ligament),16,injury
8772,8468,Sprain sacroiliac NEC,Sprain of other specified sites of sacroiliac region,16,injury
8773,8469,Sprain sacroiliac NOS,Sprain of unspecified site of sacroiliac region,16,injury
8774,8470,Sprain of neck,Sprain of neck,16,injury
8775,8471,Sprain thoracic region,Sprain of thoracic,16,injury
8776,8472,Sprain lumbar region,Sprain of lumbar,16,injury
8777,8473,Sprain of sacrum,Sprain of sacrum,16,injury
8778,8474,Sprain of coccyx,Sprain of coccyx,16,injury
8779,8479,Sprain of back NOS,Sprain of unspecified site of back,16,injury
8780,8480,Sprain of nasal septum,Sprain of septal cartilage of nose,16,injury
8781,8481,Sprain of jaw,Sprain of jaw,16,injury
8782,8482,Sprain of thyroid region,Sprain of thyroid region,16,injury
8783,8483,Sprain of ribs,Sprain of ribs,16,injury
8784,84840,Sprain of sternum NOS,"Sprain of sternum, unspecified site",16,injury
8785,84841,Sprain sternoclavicular,Sprain of sternoclavicular (joint) (ligament),16,injury
8786,84842,Sprain chondrosternal,Sprain of chondrosternal (joint),16,injury
8787,84849,Sprain of sternum NEC,"Sprain of sternum, other",16,injury
8788,8485,Sprain of pelvis,Sprain of pelvic,16,injury
8789,8488,Sprain NEC,Other specified sites of sprains and strains,16,injury
8790,8489,Sprain NOS,Unspecified site of sprain and strain,16,injury
8791,8500,Concussion w/o coma,Concussion with no loss of consciousness,16,injury
8792,85011,Concus-brief coma <31 mn,"Concussion, with loss of consciousness of 30 minutes or less",16,injury
8793,85012,Concus-brf coma 31-59 mn,"Concussion, with loss of consciousness from 31 to 59 minutes",16,injury
8794,8502,Concussion-moderate coma,Concussion with moderate loss of consciousness,16,injury
8795,8503,Concussion-prolong coma,Concussion with prolonged loss of consciousness and return to pre-existing conscious level,16,injury
8796,8504,Concussion-deep coma,"Concussion with prolonged loss of consciousness, without return to pre-existing conscious level",16,injury
8797,8505,Concussion w coma NOS,Concussion with loss of consciousness of unspecified duration,16,injury
8798,8509,Concussion NOS,"Concussion, unspecified",16,injury
8799,85100,Cerebral cortx contusion,"Cortex (cerebral) contusion without mention of open intracranial wound, unspecified state of consciousness",16,injury
8800,80411,Cl skl w oth fx w/o coma,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with no loss of consciousness",16,injury
8801,80412,Cl skl w oth fx-brf coma,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",16,injury
8802,80413,Cl skl w oth fx-mod coma,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",16,injury
8803,80414,Cl skl/oth fx-proln coma,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",16,injury
8804,80415,Cl skul/oth fx-deep coma,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",16,injury
8805,80416,Cl skl w oth fx-coma NOS,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with loss of consciousness of unspecified duration",16,injury
8806,80419,Cl skul w oth fx-concuss,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with concussion, unspecified",16,injury
8807,80420,Cl skl/oth fx/mening hem,"Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness",16,injury
8808,80421,Cl skl w oth fx w/o coma,"Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",16,injury
8809,80422,Cl skl w oth fx-brf coma,"Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",16,injury
8810,80423,Cl skl w oth fx-mod coma,"Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",16,injury
8811,80424,Cl skl/oth fx-proln coma,"Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",16,injury
8812,80425,Cl skul/oth fx-deep coma,"Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",16,injury
8813,80426,Cl skl w oth fx-coma NOS,"Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",16,injury
8814,80429,Cl skul w oth fx-concuss,"Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",16,injury
8815,80430,Cl skul w oth fx/hem NEC,"Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, unspecified state of consciousness",16,injury
8816,80431,Cl skl w oth fx w/o coma,"Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with no loss of consciousness",16,injury
8817,80432,Cl skl w oth fx-brf coma,"Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",16,injury
8818,80433,Cl skl w oth fx-mod coma,"Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",16,injury
8819,85250,Extradural hem w opn wnd,"Extradural hemorrhage following injury with open intracranial wound, unspecified state of consciousness",16,injury
8820,85251,Extradural hemor-no coma,"Extradural hemorrhage following injury with open intracranial wound, with no loss of consciousness",16,injury
8821,85252,Extradur hem-brief coma,"Extradural hemorrhage following injury with open intracranial wound, with brief [less than one hour] loss of consciousness",16,injury
8822,85253,Extradural hem-mod coma,"Extradural hemorrhage following injury with open intracranial wound, with moderate [1-24 hours] loss of consciousness",16,injury
8823,85254,Extradur hem-proln coma,"Extradural hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",16,injury
8824,85255,Extradur hem-deep coma,"Extradural hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",16,injury
